track_name,track_popularity,playlist_genre,duration_ms,track_album_release_year,track_album_release_month,feature,value
Higher,50,latin,164732,2019,12,valence,0.856
Praise You,56,latin,176923,2019,1,valence,0.423
We Got The World,45,latin,185156,2019,8,valence,0.467
I Heard It Through The Grapevine,39,latin,195484,2019,6,valence,0.911
Since We Met,38,latin,189141,2019,12,valence,0.151
Every Breath You Take,39,latin,212500,2019,4,valence,0.675
Shotgun (Panski Remix),31,latin,170323,2019,8,valence,0.341
You & I [Henri Purnell Remix],43,latin,208523,2019,3,valence,0.514
Sucker,47,latin,172877,2019,4,valence,0.432
I Don't Care,31,latin,201818,2019,6,valence,0.552
California Dreamin',56,latin,245085,2019,10,valence,0.688
Freak Like Me (feat. Melody Thornton),46,latin,200294,2019,10,valence,0.423
Home to Your Love,46,latin,197561,2019,8,valence,0.699
Lovefool,52,latin,175026,2019,10,valence,0.533
"Money, Power",35,latin,188852,2019,12,valence,0.525
Like Lovers Do,57,latin,154909,2019,11,valence,0.495
The Sun,48,latin,178448,2019,11,valence,0.404
Sunset Under Palms,48,latin,186667,2019,10,valence,0.186
Meet You There,39,latin,157164,2019,11,valence,0.475
Heart Never Broke,49,latin,158806,2019,10,valence,0.321
Coming Home,36,latin,171500,2019,10,valence,0.621
One Day,36,latin,201290,2019,11,valence,0.505
Back Around,43,latin,169180,2019,12,valence,0.272
Getaway,62,latin,175429,2019,11,valence,0.426
By My Side,57,latin,155217,2019,10,valence,0.101
Shot,47,latin,166316,2019,9,valence,0.698
Pure Shores,45,latin,175234,2019,8,valence,0.777
Please Don't Go,54,latin,180255,2019,5,valence,0.543
Something About You,52,latin,174946,2019,8,valence,0.248
The Way,47,latin,155365,2019,9,valence,0.463
Show Me Love,47,latin,190470,2019,8,valence,0.216
Not With Me (feat. David Taylor),41,latin,198857,2019,10,valence,0.665
Take Me Higher,35,latin,196634,2019,11,valence,0.579
Just Stay,59,latin,155250,2019,9,valence,0.311
Orange Juice (feat. Youkii),46,latin,171453,2019,9,valence,0.52
Malibu Nights,50,latin,148000,2019,10,valence,0.251
Paradise,52,latin,166000,2019,9,valence,0.791
Here Comes the Sun,52,latin,160000,2019,8,valence,0.431
Feel It,48,latin,150000,2019,11,valence,0.681
Times Like These,44,latin,164010,2019,7,valence,0.698
First Time Lovers,33,latin,157940,2019,7,valence,0.581
Don't Forget,29,latin,140000,2019,9,valence,0.467
Alone with You,53,latin,153143,2019,8,valence,0.307
Strangers,51,latin,180000,2019,10,valence,0.324
Whisper so Loud - Roxy Tones Remix,48,latin,178565,2019,7,valence,0.611
Stranger - Dualities Remix,32,latin,188908,2019,7,valence,0.399
Give Me Your Love - Diviners Remix,32,latin,206477,2019,4,valence,0.495
Shake The Tree,54,latin,184372,2019,1,valence,0.237
Melody,46,latin,212727,2019,7,valence,0.424
Older Now - Meynberg Remix,32,latin,204000,2019,3,valence,0.718
Thankful,44,latin,173250,2019,6,valence,0.655
Without You,8,latin,183375,2019,4,valence,0.211
You're My Everything,38,latin,197760,2019,1,valence,0.436
Time to Shine,33,latin,175750,2019,6,valence,0.33
Turn You Down,52,latin,192571,2019,5,valence,0.267
Find You,8,latin,175731,2019,6,valence,0.347
Sorry,33,latin,186481,2019,7,valence,0.79
Love Again,46,latin,174545,2019,6,valence,0.389
Waiting for You,59,latin,152000,2019,6,valence,0.33
Alright,46,latin,169821,2019,4,valence,0.693
Lose It All,52,latin,174613,2019,6,valence,0.256
Reality,32,latin,177818,2019,6,valence,0.203
Geronimo,37,latin,161982,2019,5,valence,0.539
Hit and Run,43,latin,172203,2019,5,valence,0.517
Safe and Sound,45,latin,202111,2019,3,valence,0.358
Back to Me,23,latin,158000,2019,4,valence,0.498
Dancing Through the Night,33,latin,160000,2019,2,valence,0.33
#Sádico,53,latin,344947,2019,6,valence,0.716
Diez Pasos Hacia Ti,52,latin,209652,2019,5,valence,0.721
La Ola,48,latin,203576,2019,5,valence,0.759
Hacerlo de Nuevo,46,latin,217899,2019,11,valence,0.504
Te Me Fuiste,28,latin,201720,2019,11,valence,0.589
Un Ratito,36,latin,173992,2019,7,valence,0.921
Seré Discreto,36,latin,211091,2019,11,valence,0.729
Cosita Dulce,31,latin,208369,2019,3,valence,0.456
Elis,19,latin,238313,2019,10,valence,0.829
Accidente,27,latin,265440,2019,11,valence,0.788
Lo Quiero Todo,63,latin,227099,2019,5,valence,0.798
No Estaba en Mis Planes,38,latin,162573,2019,4,valence,0.532
Nadie Más,17,latin,194844,2019,8,valence,0.716
El Rincón,48,latin,226573,2019,1,valence,0.852
Música Tropical,17,latin,161284,2019,7,valence,0.439
Dos 3,15,latin,175360,2019,5,valence,0.662
Mr. Tropical,16,latin,162911,2019,12,valence,0.71
Choclo,15,latin,206955,2019,7,valence,0.656
Zipolite,16,latin,217553,2019,7,valence,0.966
Carta,16,latin,211445,2019,9,valence,0.89
Tabú,78,latin,179775,2019,11,valence,0.553
Voy Por Ti,76,latin,212133,2019,11,valence,0.775
BOTA FUEGO,77,latin,223187,2019,10,valence,0.633
Tanto,78,latin,220701,2019,10,valence,0.62
Sueño (con Pablo Alborán),71,latin,185484,2019,10,valence,0.505
Oye,81,latin,173021,2019,10,valence,0.255
Como Así (feat. CNCO),69,latin,184889,2019,11,valence,0.494
Loco,39,latin,207856,2019,8,valence,0.766
Subtítulos,72,latin,191613,2019,9,valence,0.729
DOSIS,73,latin,219189,2019,11,valence,0.782
¿Qué Ha Pasao'?,78,latin,198053,2019,10,valence,0.405
Enamórate De Alguien Más,77,latin,229107,2019,12,valence,0.579
Pegao,75,latin,204000,2019,10,valence,0.571
Primer Avión,76,latin,183362,2019,10,valence,0.449
Qué Será,61,latin,193983,2019,11,valence,0.426
Tequila,77,latin,159547,2019,11,valence,0.704
El Ciego,67,latin,170739,2019,10,valence,0.397
Detente,79,latin,181845,2019,11,valence,0.363
Polo A Tierra,69,latin,205560,2019,10,valence,0.567
Locos Dementes,65,latin,215962,2019,9,valence,0.685
No Ha Parado De Llover (with Sebastián Yatra),72,latin,245210,2019,11,valence,0.477
"Mitad Mentira, Mitad Verdad",64,latin,215759,2019,10,valence,0.645
Carta a Cupido,61,latin,187512,2019,10,valence,0.81
La Difícil,78,latin,158533,2019,12,valence,0.553
Haz Lo Que Quieras,67,latin,231644,2019,11,valence,0.775
A Tu Manera [CORBATA],67,latin,174545,2019,10,valence,0.565
Primera Cita - Recorded at Electric Lady Studios NYC,55,latin,258938,2019,12,valence,0.546
Si por mi fuera,74,latin,208824,2019,10,valence,0.875
Contigo Quiero Estar,47,latin,168000,2019,10,valence,0.388
Aguardiente,65,latin,135320,2019,11,valence,0.784
Hoy Se Me Olvida,49,latin,171020,2019,11,valence,0.603
Así Así,71,latin,195492,2019,11,valence,0.737
Tacones,52,latin,195136,2019,10,valence,0.73
Boomerang,46,latin,181046,2019,12,valence,0.919
Una Noche Más,62,latin,160933,2019,10,valence,0.627
Mi Mejor Despedida,54,latin,195328,2019,10,valence,0.237
Japón,64,latin,146232,2019,12,valence,0.791
no importa,25,latin,152852,2019,11,valence,0.346
PAPI,63,latin,150267,2019,10,valence,0.742
Dime,50,latin,206489,2019,10,valence,0.498
Solita,69,latin,177727,2019,12,valence,0.394
Vete Pa La,65,latin,157530,2019,12,valence,0.888
Vuelvo,60,latin,162640,2019,11,valence,0.474
Loco Contigo (with J. Balvin & Tyga),48,latin,185195,2019,6,valence,0.355
Writing on the Wall (feat. Post Malone & Cardi B),82,latin,201271,2019,9,valence,0.497
Como No (feat. Becky G),30,latin,193166,2019,9,valence,0.87
Evapora,71,latin,127076,2019,11,valence,0.677
Con Altura,87,latin,161627,2019,3,valence,0.746
Istanbul,62,latin,145951,2019,8,valence,0.668
Make It Hot,37,latin,168398,2019,6,valence,0.497
40%,78,latin,174933,2019,10,valence,0.677
Joanna (Drogba) - Remix,66,latin,207764,2019,6,valence,0.748
Que Calor (with J Balvin) - Badshah Remix,39,latin,161527,2019,11,valence,0.506
Combatchy (feat. MC Rebecca),85,latin,157600,2019,11,valence,0.605
Magnetic,71,latin,186573,2019,12,valence,0.683
Shanti,39,latin,235200,2019,12,valence,0.444
Na Na Na,69,latin,185694,2019,12,valence,0.457
Trika Trika,61,latin,168647,2019,10,valence,0.714
"O Saki Saki (From ""Batla House"")",60,latin,191089,2019,8,valence,0.567
Hey Mama,56,latin,231168,2019,7,valence,0.913
AYA,67,latin,196583,2019,9,valence,0.694
COMO UN BEBÉ,75,latin,218827,2019,6,valence,0.816
Angel,57,latin,175537,2019,8,valence,0.798
Burn Out,35,latin,163929,2019,12,valence,0.275
SENTADÃO,85,latin,143448,2019,11,valence,0.924
Ela É do Tipo (feat. Drake) - Remix,76,latin,212433,2019,11,valence,0.715
Solito (Lonely) [feat. Nicky Jam & Akon],68,latin,230127,2019,12,valence,0.564
Ki Kehna (feat. R3HAB),57,latin,166800,2019,12,valence,0.353
Ne reviens pas,78,latin,188613,2019,11,valence,0.933
Naagin,65,latin,157000,2019,10,valence,0.243
Caliente,59,latin,222004,2019,6,valence,0.222
Oululee Leh,58,latin,151118,2019,11,valence,0.203
Wouli Liya,62,latin,241400,2019,11,valence,0.546
Sehera,52,latin,156000,2019,8,valence,0.476
Będzie Lepiej,66,latin,185085,2019,8,valence,0.775
Habibi (Ya Nour El Ein) - Recorded at Spotify Studios Stockholm,55,latin,213600,2019,11,valence,0.598
Heya Heya,48,latin,162000,2019,7,valence,0.704
Distant,77,latin,162013,2019,12,valence,0.493
Standort,68,latin,170000,2019,12,valence,0.868
Collateral Damage,66,latin,197559,2019,7,valence,0.903
Vem Me Satisfazer,78,latin,188388,2019,8,valence,0.541
Choosy (feat. Jeremih & Davido),64,latin,212400,2019,10,valence,0.453
Yallah Goodbye (feat. Gringo),48,latin,141587,2019,7,valence,0.21
En Busca de Ti - Remix,34,latin,213402,2019,11,valence,0.468
Yarim,66,latin,172350,2019,5,valence,0.552
Contagious,31,latin,195474,2019,11,valence,0.815
"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",71,latin,182739,2019,12,valence,0.884
Psycho,87,latin,210560,2019,12,valence,0.405
Jee Karda,50,latin,194550,2019,12,valence,0.69
Skifahren (feat. Joshi Mizu),81,latin,162651,2019,11,valence,0.435
Palace,35,latin,160385,2019,11,valence,0.603
Gangsta,75,latin,216000,2019,11,valence,0.595
Running Through My Mind,38,latin,187380,2019,12,valence,0.278
"Muqabla (From ""Street Dancer 3D"")",73,latin,176125,2019,12,valence,0.544
Jam,59,latin,198679,2019,12,valence,0.79
Bounce It (feat. Stonebwoy),56,latin,188136,2019,5,valence,0.77
Colpo Grosso,64,latin,273548,2019,10,valence,0.85
Donne-moi l’accord,60,latin,186600,2019,12,valence,0.923
"Shaitan Ka Saala (From ""Housefull 4"")",67,latin,147395,2019,10,valence,0.336
Favor,53,latin,199001,2019,11,valence,0.625
Filamén,46,latin,281143,2019,10,valence,0.765
L'amour ne suffit pas,50,latin,244800,2019,10,valence,0.573
Goal,73,latin,194586,2019,11,valence,0.461
Ya Agmal Eyoun (Remix),47,latin,255413,2019,12,valence,0.197
Zanku,39,latin,200870,2019,4,valence,0.691
IYABO,49,latin,124750,2019,12,valence,0.477
"Don't Be Shy Again (From ""Bala"")",66,latin,164160,2019,10,valence,0.905
Uuh Mama,26,latin,222331,2019,11,valence,0.911
Khamsa Ba2a,43,latin,191250,2019,11,valence,0.949
Secukupnya,72,latin,205466,2019,11,valence,0.933
Mafo,57,latin,214000,2019,9,valence,0.619
Melanin,47,latin,267993,2019,1,valence,0.759
Halik,37,latin,199965,2019,6,valence,0.843
Te Adoraré,57,latin,227520,2019,5,valence,0.317
Rincones de Tu Cuerpo,44,latin,182116,2019,11,valence,0.503
Vamos a Portarnos Mal,56,latin,183359,2019,12,valence,0.559
Me Enamoré,62,latin,253830,2019,11,valence,0.456
Púrpura,58,latin,201853,2019,11,valence,0.369
Adios,39,latin,215104,2019,12,valence,0.781
Ella - Remix,46,latin,194760,2019,11,valence,0.901
Billion,62,latin,179040,2019,12,valence,0.714
I Luv U,52,latin,150938,2019,12,valence,0.44
Buena Vibra,64,latin,159248,2019,12,valence,0.691
No Estaba en Mis Planes,52,latin,209529,2019,12,valence,0.331
Ni Un Fruto,55,latin,191320,2019,11,valence,0.461
La Manito,43,latin,153652,2019,12,valence,0.831
Culpable O No,57,latin,214592,2019,12,valence,0.476
Ahora que tú no me ves,51,latin,215342,2019,11,valence,0.43
Todo de Mí,43,latin,205110,2019,12,valence,0.185
Helado,40,latin,180042,2019,7,valence,0.555
De Qué Sirve,57,latin,155579,2019,12,valence,0.689
Un Beso,51,latin,175560,2019,12,valence,0.699
Tu Eres,39,latin,220900,2019,12,valence,0.474
M Conformo,59,latin,206865,2019,12,valence,0.32
Chichi,55,latin,176198,2019,12,valence,0.688
Hola - Acústico En Vivo,55,latin,221091,2019,12,valence,0.431
Quiero Cantar,57,latin,220560,2019,12,valence,0.124
Aprendiz,37,latin,231323,2019,12,valence,0.227
Celosa,54,latin,180429,2019,3,valence,0.778
Quisiera - Unplugged,37,latin,181250,2019,12,valence,0.531
A Mí No Me Hables - Acústico,48,latin,220075,2019,12,valence,0.281
El primer paso (con Taburete),55,latin,197868,2019,12,valence,0.567
Gimme de Tu Amor,43,latin,190914,2019,12,valence,0.9
Cambias Mi Amor,49,latin,185615,2019,12,valence,0.734
Despertar,42,latin,213800,2019,12,valence,0.668
Se Enterro,20,latin,198085,2019,11,valence,0.807
Te Seduce,45,latin,215837,2019,12,valence,0.826
Fantasía,85,latin,175187,2019,11,valence,0.781
Música,78,latin,223815,2019,12,valence,0.854
Hola - Remix,91,latin,249520,2019,11,valence,0.343
Infiel,70,latin,221440,2019,12,valence,0.481
MALA SANTA,79,latin,173827,2019,10,valence,0.527
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",86,latin,258600,2019,9,valence,0.831
Dime tú,75,latin,210302,2019,10,valence,0.171
Bellaquita - Remix,87,latin,304733,2019,11,valence,0.758
Como Olvidar,46,latin,180338,2019,12,valence,0.563
Whine Up,46,latin,215460,2019,10,valence,0.662
Perreito,72,latin,121240,2019,6,valence,0.526
Qué Pena,85,latin,212711,2019,9,valence,0.858
No Se Me Quita (feat. Ricky Martin),82,latin,219933,2019,5,valence,0.853
Date La Vuelta,75,latin,219773,2019,4,valence,0.866
Mami,74,latin,229504,2019,8,valence,0.692
Bailemos,76,latin,206295,2019,8,valence,0.895
Aleluya,79,latin,158480,2019,5,valence,0.689
Tutu,88,latin,178613,2019,8,valence,0.94
11 PM,86,latin,175733,2019,5,valence,0.68
Atrévete,58,latin,198320,2019,8,valence,0.586
La Boca - Remix,82,latin,188468,2019,7,valence,0.85
Muito Calor,73,latin,185147,2019,7,valence,0.597
Te Robaré,58,latin,201818,2019,3,valence,0.797
Un Año,78,latin,164440,2019,1,valence,0.535
Me Gusta - Remix,70,latin,197013,2019,5,valence,0.835
Pretend,69,latin,200566,2019,2,valence,0.834
No Lo Trates,76,latin,198453,2019,4,valence,0.829
Cúrame (feat. Manuel Turizo),75,latin,203923,2019,6,valence,0.575
Si Supieras,80,latin,241880,2019,6,valence,0.623
Perdóname,71,latin,208987,2019,5,valence,0.691
Cristina,74,latin,202040,2019,3,valence,0.695
Amor Genuino,59,latin,179937,2019,6,valence,0.423
En Cero,73,latin,223587,2019,5,valence,0.634
La Respuesta,73,latin,182400,2019,4,valence,0.53
Baila Baila Baila - Remix,80,latin,235284,2019,4,valence,0.49
Ocean,78,latin,155947,2019,5,valence,0.487
De Cero,53,latin,219459,2019,6,valence,0.807
Latina (feat. Maluma),74,latin,226739,2019,5,valence,0.75
Una Vida Para Recordar,79,latin,215087,2019,7,valence,0.483
Detective,71,latin,204632,2019,7,valence,0.479
Te Soñé De Nuevo,64,latin,199813,2019,6,valence,0.773
Destino,71,latin,180480,2019,3,valence,0.71
No Te Vayas,78,latin,201227,2019,3,valence,0.81
Si Se Da - Remix,84,latin,332240,2019,8,valence,0.774
22,74,latin,159188,2019,5,valence,0.806
Secreto,82,latin,258800,2019,1,valence,0.706
Guayo,72,latin,222302,2019,5,valence,0.489
Mañana Es Too Late,74,latin,195213,2019,4,valence,0.867
R.I.P. (feat. Rita Ora & Anitta),76,latin,187200,2019,3,valence,0.698
Swing (Bonus Track),9,latin,155058,2019,2,valence,0.532
Pa Olvidarte (feat. Manuel Turizo) - Remix,74,latin,256418,2019,2,valence,0.856
Dejar de Extrañarte,41,latin,194119,2019,11,valence,0.491
Lo siento (feat. Sofía Reyes),68,latin,232656,2019,5,valence,0.17
Nadita,54,latin,171890,2019,10,valence,0.564
Algo De Mí,36,latin,196358,2019,9,valence,0.634
Caída libre,59,latin,220416,2019,10,valence,0.535
Mediterráneo,38,latin,207000,2019,11,valence,0.429
Por Teléfono,34,latin,197153,2019,10,valence,0.458
Maldito miedo (feat. Soge Culebra),57,latin,206434,2019,8,valence,0.382
Más De Ti,68,latin,190908,2019,10,valence,0.622
Lucía,48,latin,184103,2019,10,valence,0.339
DIEZ MINUTOS (feat. Mario Bautista),44,latin,189894,2019,7,valence,0.797
Mentira (feat. Ely Guerra),35,latin,261113,2019,10,valence,0.225
Nothing On You (feat. Paulo Londra & Dave),59,latin,200733,2019,7,valence,0.84
Buena,69,latin,218014,2019,8,valence,0.516
Ya No Más,62,latin,161035,2019,2,valence,0.598
Guerra Fría,38,latin,172787,2019,7,valence,0.267
3 Minutos,54,latin,180333,2019,6,valence,0.632
La Lá,70,latin,195351,2019,5,valence,0.463
Ya No Soy Así,61,latin,177369,2019,6,valence,0.541
Rayando El Sol (feat. Pablo Alborán),72,latin,258937,2019,4,valence,0.193
Un Poquito,43,latin,158904,2019,8,valence,0.793
De tus ojos - Versión Carlos Jean,56,latin,206667,2019,5,valence,0.398
Rosa,58,latin,166156,2019,4,valence,0.551
El Despertar,54,latin,206874,2019,2,valence,0.895
El Ultimo Romántico,29,latin,205287,2019,3,valence,0.632
Me llama,67,latin,211180,2019,4,valence,0.271
No te enamores,61,latin,220044,2019,1,valence,0.779
Aquí (feat. María José),53,latin,225290,2019,7,valence,0.333
Sube la radio,34,latin,208227,2019,7,valence,0.734
Lucero,15,latin,194724,2019,12,valence,0.82
Big Mad,34,latin,231523,2019,7,valence,0.388
Music Has the Power - Wolfgang Lohr Remix Radio Edit,38,latin,172500,2019,11,valence,0.769
I Wonder Where,38,latin,178560,2019,11,valence,0.911
Woah!,36,latin,209972,2019,6,valence,0.109
Between the Lines,24,latin,218018,2019,10,valence,0.552
We Party (Mixed & Mastered),35,latin,287640,2019,8,valence,0.255
Island Of Tears - Radio Edit,40,latin,215310,2019,11,valence,0.678
Outcast,26,latin,171468,2019,11,valence,0.846
Van Gogh,34,latin,250119,2019,11,valence,0.638
CHANGING SHAPES,36,latin,223293,2019,9,valence,0.517
On The Level,27,latin,261429,2019,8,valence,0.361
End of the World,35,latin,194182,2019,11,valence,0.697
Only You,42,latin,205613,2019,11,valence,0.71
Imagine,35,latin,216000,2019,11,valence,0.778
Gold.,34,latin,203625,2019,7,valence,0.546
Saucey,28,latin,194784,2019,8,valence,0.351
La Lola,24,latin,203856,2019,11,valence,0.738
Hell To Pay,39,latin,230801,2019,11,valence,0.0695
Living Legend,35,latin,145450,2019,11,valence,0.325
Costumbre,30,latin,175309,2019,11,valence,0.887
Luna,25,latin,250200,2019,11,valence,0.19
Sola,62,latin,205053,2019,2,valence,0.483
Imposible,68,latin,164533,2019,2,valence,0.925
Me Niego (feat. Ozuna & Wisin),77,latin,221653,2019,5,valence,0.773
Calypso,64,latin,200973,2019,2,valence,0.934
Say So,88,latin,237893,2019,11,valence,0.786
Don't Waste My Time (feat. Ella Mai),73,latin,199720,2019,12,valence,0.609
The Worst In Me,67,latin,226720,2019,12,valence,0.59
Outta My Head (with John Mayer),75,latin,177067,2019,4,valence,0.514
Don't Check On Me (feat. Justin Bieber & Ink),71,latin,204880,2019,6,valence,0.678
Talk (feat. Disclosure),82,latin,197573,2019,4,valence,0.346
No Guidance (feat. Drake),85,latin,260640,2019,6,valence,0.137
Painkiller,74,latin,213598,2019,4,valence,0.439
Goodbyes (feat. Young Thug),90,latin,174853,2019,9,valence,0.163
Never Go Back,74,latin,175424,2019,2,valence,0.733
"No New Friends (feat. Sia, Diplo, and Labrinth)",75,latin,175827,2019,4,valence,0.638
