track_name,track_popularity,playlist_genre,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,track_album_release_year,track_album_release_month
Trouble,44,edm,0.688,0.913,0.0434,0.0223,1.08e-05,0.27,0.534,195463,2019,3
Bangalore Swing,35,edm,0.857,0.579,0.0588,0.413,0.236,0.314,0.709,199646,2019,8
Whoopedoo - Varrick Frost Remix,21,edm,0.924,0.8,0.0578,0.11,0.71,0.0879,0.294,166705,2019,7
Notte in terza fila - Wolfgang Lohr Remix,26,edm,0.79,0.912,0.0762,0.103,0.194,0.146,0.728,189194,2019,5
Music Has the Power - Radio Edit,20,edm,0.695,0.875,0.107,0.111,0.0,0.23,0.655,206205,2019,3
Live Robot Swing,20,edm,0.874,0.647,0.0964,0.00118,0.63,0.602,0.713,352259,2019,5
The Great News,28,edm,0.766,0.982,0.0986,0.0419,0.64,0.343,0.825,189836,2019,4
St Louis Blues,43,edm,0.813,0.727,0.164,0.229,0.4,0.113,0.607,207914,2019,5
Party Like It's 1923 - Electro Swing Spin,44,edm,0.742,0.858,0.0555,0.01,2.32e-05,0.0729,0.732,208238,2019,3
Gringo,46,edm,0.869,0.745,0.0387,0.0944,0.125,0.0684,0.842,214908,2019,3
Miracle,33,edm,0.708,0.881,0.0655,0.607,0.000364,0.12,0.527,216224,2019,2
Stay (Electro Swing Remix),42,edm,0.706,0.842,0.0501,0.126,0.00694,0.248,0.927,199521,2019,3
Shake Like It's Coming On,31,edm,0.868,0.681,0.0619,0.0387,0.578,0.0893,0.665,280874,2019,3
Life of Crime,25,edm,0.855,0.728,0.0423,0.354,0.029,0.15,0.875,199095,2019,2
Don't Give a Damn - Varrick Frost Remix,23,edm,0.95,0.803,0.104,0.00768,0.412,0.579,0.932,246290,2019,2
Ring Me Up - Soundsystem Mix,5,edm,0.773,0.902,0.0377,0.0537,0.0674,0.0685,0.667,254213,2019,1
OhLaLa,22,edm,0.816,0.422,0.0603,0.0009,0.868,0.13,0.776,185739,2019,2
Dance With Me,44,edm,0.774,0.573,0.0647,0.0158,0.0628,0.132,0.475,214118,2019,2
The Olden Days,26,edm,0.845,0.722,0.0782,0.102,0.45,0.139,0.481,197053,2019,10
Fooling,32,edm,0.939,0.829,0.25,0.105,0.159,0.216,0.799,175500,2019,3
Flirtatious,20,edm,0.962,0.629,0.215,0.0976,0.00253,0.0655,0.907,169802,2019,9
PiSk Swing,35,edm,0.744,0.872,0.0865,0.0306,0.311,0.0706,0.559,260905,2019,3
Cheek to Cheek - Swing Hop Mix,45,edm,0.591,0.955,0.107,0.0119,0.0135,0.0852,0.536,180754,2019,6
Very Nice People,43,edm,0.797,0.9,0.278,0.077,4.36e-05,0.118,0.944,182419,2019,4
Smoking Room,39,edm,0.962,0.823,0.196,0.143,0.119,0.0698,0.691,258500,2019,3
Next Level,59,edm,0.625,0.939,0.107,0.00768,0.888,0.0963,0.258,152500,2019,11
No Strings Attached,50,edm,0.696,0.945,0.0868,0.0508,0.84,0.115,0.164,181935,2019,8
Oldskool,50,edm,0.655,0.976,0.0485,0.0045,0.688,0.178,0.0729,161642,2019,5
Pressure,48,edm,0.708,0.863,0.0606,0.00885,0.366,0.285,0.437,135586,2019,12
Out Of Control,45,edm,0.667,0.895,0.111,0.00377,0.0894,0.346,0.568,152812,2019,8
Bombai,48,edm,0.625,0.969,0.124,0.00261,0.944,0.694,0.217,223338,2019,6
Feel It,44,edm,0.789,0.921,0.0979,0.00601,0.868,0.129,0.302,157734,2019,4
Rave,42,edm,0.789,0.926,0.273,0.000109,2.79e-05,0.321,0.599,171429,2019,6
Relieve,42,edm,0.689,0.956,0.101,0.0663,0.176,0.393,0.401,164062,2019,3
Lasers,41,edm,0.759,0.851,0.158,0.0002,0.0941,0.16,0.151,177143,2019,5
Bassline,48,edm,0.751,0.969,0.0771,0.000413,0.759,0.265,0.214,160164,2019,9
Mumble,42,edm,0.75,0.918,0.119,0.000714,0.00609,0.303,0.394,149524,2019,11
Basslyn,39,edm,0.828,0.734,0.0901,0.00341,0.884,0.069,0.515,162874,2019,6
Masquerade,38,edm,0.593,0.94,0.0432,0.00354,0.788,0.0963,0.0911,179833,2019,9
Bring It Back,39,edm,0.808,0.925,0.183,0.00264,0.217,0.134,0.234,170516,2019,2
Infinite,39,edm,0.615,0.868,0.0407,0.00898,0.0343,0.103,0.193,144375,2019,5
Goliath,39,edm,0.543,0.823,0.0853,0.000428,0.849,0.0939,0.123,170630,2019,7
Echo,38,edm,0.656,0.75,0.0584,0.00207,0.874,0.117,0.119,141905,2019,4
Free,38,edm,0.682,0.862,0.0364,0.00578,1.09e-05,0.0761,0.227,221250,2019,8
I'm Odd,37,edm,0.616,0.922,0.111,0.0114,0.00523,0.244,0.272,153755,2019,1
You Want This,34,edm,0.732,0.93,0.105,0.00281,0.727,0.173,0.571,134048,2019,11
Whisper,35,edm,0.759,0.881,0.196,0.00968,0.114,0.0131,0.217,198095,2019,1
Higher Needs,35,edm,0.7,0.922,0.326,0.0486,0.152,0.228,0.615,177264,2019,5
Backfire,37,edm,0.676,0.79,0.066,0.0104,0.895,0.223,0.313,164524,2019,3
Throwback,33,edm,0.613,0.865,0.0444,0.0006,0.816,0.492,0.832,172062,2019,7
Freaky All Night,33,edm,0.753,0.959,0.179,0.00549,0.0,0.278,0.751,154762,2019,8
Rebound,31,edm,0.703,0.924,0.0639,0.039,0.804,0.38,0.245,141905,2019,9
Rhythm,30,edm,0.806,0.826,0.0943,0.000176,0.332,0.0815,0.435,260952,2019,2
Breathe,27,edm,0.709,0.897,0.235,0.00513,0.6,0.199,0.252,161925,2019,9
Pony,53,edm,0.803,0.984,0.0548,0.00027,0.846,0.0434,0.371,210937,2019,5
"Made In France (with Tchami & Malaa, feat. Mercer)",62,edm,0.836,0.949,0.0786,0.00295,0.247,0.0542,0.506,251429,2019,7
Nightline,36,edm,0.875,0.704,0.146,0.0312,0.518,0.132,0.494,213000,2019,6
Fun,50,edm,0.839,0.922,0.0568,0.0215,0.00936,0.0548,0.328,174705,2019,5
I Want U,40,edm,0.673,0.965,0.201,0.00373,0.000522,0.0954,0.53,270476,2019,11
Super Hott,49,edm,0.715,0.968,0.339,0.0221,0.0258,0.59,0.484,235430,2019,12
Keep,41,edm,0.604,0.88,0.0967,0.0135,0.467,0.0706,0.242,161932,2019,12
911,37,edm,0.746,0.974,0.149,0.00534,0.00592,0.309,0.402,201577,2019,12
Funk Accelerator,29,edm,0.786,0.964,0.123,0.00399,0.793,0.128,0.466,156190,2019,12
Sound Of The Underground,48,edm,0.675,0.925,0.104,0.00323,0.758,0.112,0.192,248480,2019,12
Big Ting Vibe,40,edm,0.858,0.943,0.0663,0.000759,0.389,0.11,0.716,171429,2019,11
You Got That,21,edm,0.776,0.978,0.152,0.104,0.765,0.0566,0.587,267102,2019,11
Badboy Sound,22,edm,0.852,0.932,0.247,0.038,0.149,0.801,0.49,269032,2019,11
Stay With U 2Night,33,edm,0.626,0.973,0.221,0.0417,0.00114,0.13,0.157,252000,2019,11
FALL,57,edm,0.837,0.803,0.184,0.0862,0.00597,0.0723,0.0374,420907,2019,11
Lose Control,47,edm,0.676,0.903,0.055,0.00457,0.617,0.138,0.642,189765,2019,11
Freak It Out,40,edm,0.816,0.97,0.128,0.00107,0.832,0.32,0.893,261463,2019,11
All Over Me,32,edm,0.829,0.688,0.0473,0.00257,0.101,0.303,0.273,190000,2019,11
Real,49,edm,0.853,0.841,0.307,0.00123,0.504,0.433,0.232,207512,2019,11
SELECTA 19,58,edm,0.802,0.833,0.339,0.00351,0.00169,0.36,0.452,250000,2019,10
Hell on Earth,56,edm,0.599,0.92,0.13,0.00119,0.403,0.209,0.285,185333,2019,12
Calibrator,38,edm,0.902,0.722,0.168,0.00855,0.165,0.0849,0.464,228571,2019,11
Burner,43,edm,0.895,0.106,0.0789,0.807,3.52e-05,0.0905,0.384,172941,2019,12
"Mush, Mush (2019 Reboot)",47,edm,0.849,0.746,0.129,0.00129,0.842,0.0209,0.586,202500,2019,11
Gimme That Juice,34,edm,0.88,0.635,0.0451,0.00271,0.164,0.0814,0.784,201905,2019,11
Animals (feat. Moa Lisa) - Alora & Senii Remix,27,edm,0.63,0.886,0.0281,0.202,2.49e-05,0.0708,0.877,166457,2019,12
Coming Home,45,edm,0.684,0.642,0.0285,0.0181,0.00626,0.139,0.316,192125,2019,12
One Night (feat. Raphaella),72,edm,0.486,0.896,0.0346,0.0015,0.0443,0.217,0.195,161883,2019,11
Radio Love - Dualities Remix,49,edm,0.718,0.865,0.0369,0.0225,1.61e-06,0.0731,0.207,180984,2019,10
Instagram - R3HAB Remix,63,edm,0.436,0.858,0.104,0.0554,0.0,0.173,0.502,151897,2019,10
Is It Real? (feat. Salena Mastroianni),60,edm,0.728,0.875,0.0406,0.000869,0.00139,0.315,0.64,190645,2019,10
Spicy (with Diplo & Charli XCX) - Majestic Remix,43,edm,0.813,0.818,0.0817,0.00119,0.0225,0.0192,0.94,255880,2019,10
Storm (feat. Kyra Mastro),50,edm,0.751,0.719,0.101,0.0365,0.0146,0.203,0.292,192441,2019,8
Safe Place,55,edm,0.371,0.694,0.0401,0.015,0.0,0.21,0.308,189867,2019,8
Forgive or Forget - R3HAB Remix,61,edm,0.601,0.813,0.0624,0.0105,0.0,0.125,0.384,183307,2019,7
Like I Love You - Rowen Reecks Remix,41,edm,0.739,0.923,0.0583,0.202,0.0,0.186,0.778,174194,2019,8
With Me,26,edm,0.651,0.659,0.0318,0.394,0.0,0.0882,0.526,189000,2019,7
Ready for the Summer,34,edm,0.784,0.906,0.197,0.0588,0.0,0.342,0.758,191905,2019,7
Who Am I (feat. Conrad Sewell),58,edm,0.569,0.889,0.0333,0.00779,0.0,0.304,0.584,207807,2019,6
"Baby, You Are Wrong",29,edm,0.56,0.588,0.0448,0.331,0.0,0.136,0.403,186885,2019,6
Love Me Louder,39,edm,0.673,0.672,0.0612,0.0119,0.0,0.237,0.62,155928,2019,6
Lonely,49,edm,0.682,0.838,0.0453,0.053,0.0,0.336,0.807,197480,2019,6
Wait For You,24,edm,0.677,0.726,0.0408,0.158,0.0,0.336,0.542,203245,2019,6
Told You Once,33,edm,0.575,0.974,0.117,0.221,0.00967,0.0949,0.534,157885,2019,5
You and I,52,edm,0.774,0.8,0.0311,0.0746,4.42e-06,0.0703,0.444,154560,2019,5
The Rhythm of the Night,61,edm,0.672,0.944,0.0481,0.0386,0.153,0.0455,0.464,197453,2019,3
Made For You,48,edm,0.628,0.673,0.0406,0.0193,0.0,0.0858,0.57,196480,2019,3
Concrete Heart,40,edm,0.734,0.862,0.115,0.271,0.0,0.0681,0.791,182660,2019,3
Don't Stop Believin',50,edm,0.649,0.816,0.0432,0.0137,0.000204,0.328,0.253,176000,2019,12
On My Way - Da Tweekaz Remix,63,edm,0.478,0.848,0.0431,0.0934,0.0,0.0925,0.48,204199,2019,6
Selfish - Ale Mora Remix,37,edm,0.408,0.879,0.119,0.0112,0.000703,0.124,0.525,200234,2019,4
Bathing Suit Body,41,edm,0.711,0.921,0.0919,0.0235,0.000391,0.265,0.745,153512,2019,6
So Good,49,edm,0.786,0.777,0.0556,0.0323,0.0614,0.259,0.383,192381,2019,5
Fire In My Soul (feat. Shungudzo) - Tom Staar Remix,37,edm,0.552,0.978,0.0519,0.00129,0.102,0.234,0.308,177271,2019,2
Happiness,34,edm,0.792,0.856,0.0353,0.135,0.00252,0.0997,0.358,179461,2019,5
Magic City,45,edm,0.757,0.867,0.0362,0.0841,0.0992,0.125,0.499,175238,2019,5
Up & Down,60,edm,0.758,0.746,0.0285,0.442,0.000834,0.154,0.658,164893,2019,4
Find Our Way - Feenixpawl Remix,46,edm,0.617,0.756,0.0441,0.203,1.09e-05,0.072,0.571,268125,2019,1
Like This (feat. AMY MIYÚ) - Carta Edit,49,edm,0.871,0.852,0.0586,0.131,0.00111,0.0923,0.732,142400,2019,12
Hooked,62,edm,0.783,0.789,0.0797,0.135,0.33,0.213,0.853,206250,2019,11
Step Aside,31,edm,0.764,0.922,0.0975,0.00169,0.144,0.33,0.295,154687,2019,8
Whatever I Want,25,edm,0.715,0.962,0.163,0.00792,0.669,0.251,0.315,156667,2019,10
On The Drums,58,edm,0.752,0.957,0.0512,0.00358,0.758,0.0941,0.91,206129,2019,11
Misomaniac,36,edm,0.774,0.88,0.0572,0.00568,0.859,0.0795,0.911,209032,2019,11
Walk In The Spot,47,edm,0.764,0.908,0.0735,0.00862,0.742,0.0977,0.354,194748,2019,12
Dumb,24,edm,0.668,0.971,0.145,0.00432,0.605,0.0477,0.543,201732,2019,8
HEY!,31,edm,0.757,0.994,0.191,0.0123,0.873,0.52,0.137,163548,2019,12
LazersX999,43,edm,0.673,0.983,0.0718,0.001,0.842,0.104,0.379,208586,2019,6
Playtime,46,edm,0.715,0.953,0.105,0.000373,0.69,0.205,0.269,148571,2019,10
Drunk,45,edm,0.74,0.945,0.0638,0.0116,0.82,0.322,0.557,174720,2019,11
Hornets Nest,33,edm,0.667,0.975,0.109,0.0268,0.879,0.158,0.0392,169535,2019,9
Play Nice,41,edm,0.747,0.796,0.0514,0.0027,0.433,0.201,0.245,150757,2019,9
Body Work,54,edm,0.772,0.974,0.0677,0.0214,0.873,0.0901,0.961,196190,2019,4
In The Place,34,edm,0.732,0.868,0.178,0.0559,0.362,0.126,0.591,155588,2019,12
Dance All Night,31,edm,0.722,0.949,0.0536,0.00319,0.107,0.134,0.605,139219,2019,9
Zhong,29,edm,0.663,0.985,0.0741,0.00139,0.762,0.291,0.503,192857,2019,5
The Bump,38,edm,0.788,0.806,0.116,0.00511,0.92,0.309,0.374,166853,2019,7
Feel The Vibe (Uh Uh),58,edm,0.805,0.918,0.0324,0.0174,0.786,0.0842,0.657,189048,2019,11
Push Ya Back Out,43,edm,0.825,0.95,0.0615,0.00381,0.0394,0.0276,0.939,214500,2019,11
Tear it,35,edm,0.79,0.946,0.171,0.00141,0.269,0.173,0.276,138750,2019,9
Paradise,42,edm,0.701,0.746,0.0346,0.0407,0.000699,0.178,0.546,141016,2019,11
Earthquake,31,edm,0.797,0.857,0.166,0.117,0.624,0.675,0.486,148000,2019,12
House Phone,48,edm,0.713,0.965,0.0952,0.00478,0.348,0.0548,0.683,179693,2019,9
Ferris Wheel,27,edm,0.818,0.915,0.265,0.0214,0.153,0.111,0.683,204480,2019,11
Superstars (feat. The Loose Cannons),32,edm,0.693,0.86,0.0635,0.00353,0.0387,0.329,0.478,164516,2019,9
Simulation,39,edm,0.783,0.795,0.0361,0.00368,0.135,0.217,0.461,221280,2019,10
Space Whip,17,edm,0.813,0.709,0.0884,0.00775,0.833,0.598,0.714,294194,2019,9
Peanut Butter,33,edm,0.784,0.714,0.0753,0.00763,0.744,0.0937,0.41,143160,2019,8
Don't Tell The Bank (feat. Roshin),41,edm,0.789,0.828,0.0791,0.0038,0.543,0.142,0.629,262746,2019,11
Six Pack,48,edm,0.758,0.885,0.0707,0.000357,0.0058,0.124,0.711,153171,2019,10
Shake It,60,edm,0.829,0.967,0.0635,0.00378,0.00946,0.217,0.628,190394,2019,11
Automatic,36,edm,0.574,0.94,0.0495,0.00315,0.623,0.15,0.221,254286,2019,3
You Don't Know Me,43,edm,0.695,0.898,0.0754,0.0337,0.011,0.366,0.721,140156,2019,11
Underground,22,edm,0.634,0.906,0.0492,0.0449,0.0524,0.193,0.347,130000,2019,10
BOT,26,edm,0.787,0.931,0.0539,0.00122,0.799,0.0999,0.508,181875,2019,12
First Time,58,edm,0.62,0.731,0.03,0.00409,0.751,0.11,0.107,184000,2019,10
They Know,50,edm,0.873,0.867,0.144,0.0259,0.0622,0.461,0.641,179406,2019,12
Avalon,43,edm,0.587,0.968,0.0542,0.0182,0.563,0.243,0.232,188000,2019,7
BullDog,32,edm,0.75,0.951,0.134,0.0265,0.0,0.302,0.666,139687,2019,6
Legend,39,edm,0.673,0.875,0.0449,0.00324,0.709,0.133,0.362,166265,2019,11
Keep It Coming,29,edm,0.782,0.968,0.0789,0.00594,0.489,0.258,0.385,167143,2019,9
Redeem,37,edm,0.902,0.965,0.145,0.00762,0.153,0.357,0.479,183750,2019,4
You Want This,44,edm,0.625,0.859,0.0458,0.000253,0.818,0.163,0.256,169828,2019,10
Stronger,41,edm,0.721,0.91,0.104,0.0597,0.000109,0.311,0.513,142266,2019,3
We Like To Party,58,edm,0.698,0.895,0.101,0.00764,0.0175,0.217,0.241,172381,2019,5
Don't Stop (feat. Moe Mitchell),31,edm,0.754,0.974,0.168,0.209,1.05e-05,0.331,0.402,168049,2019,7
DON'T TALK,36,edm,0.811,0.881,0.0737,0.0828,0.00741,0.0437,0.664,163200,2019,12
No Style,41,edm,0.694,0.738,0.115,0.00523,0.281,0.0865,0.485,195960,2019,2
ADHD,41,edm,0.759,0.817,0.0451,0.00158,0.0512,0.317,0.177,152339,2019,1
All Night,37,edm,0.776,0.753,0.437,0.0152,0.0105,0.0585,0.509,205065,2019,3
Your Mind - Will Clarke Remix,50,edm,0.543,0.814,0.0427,0.004,0.865,0.117,0.65,220476,2019,9
Came For The Low,61,edm,0.794,0.531,0.0448,0.0184,0.0482,0.101,0.13,195976,2019,10
Rabbit Hole,68,edm,0.603,0.865,0.034,0.00991,0.0227,0.203,0.287,189498,2019,11
Paris,59,edm,0.579,0.596,0.256,0.00543,0.962,0.273,0.0537,201290,2019,11
Control,53,edm,0.86,0.363,0.0755,0.178,0.00109,0.101,0.244,170005,2019,3
The Power,28,edm,0.625,0.831,0.0541,0.00447,0.0624,0.0923,0.191,197450,2019,9
Bottle In The Mix,42,edm,0.924,0.883,0.241,0.0687,0.0316,0.136,0.693,187148,2019,1
EF2MOZ,32,edm,0.504,0.942,0.053,0.0137,0.00162,0.084,0.0334,226452,2019,1
Light - Deep Mix,47,edm,0.634,0.767,0.0581,0.0979,0.194,0.276,0.103,189048,2019,10
2night - Radio Edit,34,edm,0.762,0.877,0.0451,0.161,0.000967,0.082,0.375,167295,2019,1
Play - Loris Cimino Remix,39,edm,0.66,0.863,0.042,0.00452,0.000204,0.179,0.407,178583,2019,6
Too Much,58,edm,0.8,0.976,0.121,0.0046,0.138,0.281,0.85,182539,2019,10
Here We Go Again,26,edm,0.595,0.799,0.0461,0.0121,0.0547,0.337,0.231,177116,2019,12
No Good For Me,28,edm,0.786,0.881,0.13,0.00543,0.0102,0.104,0.318,242154,2019,8
Drunk,36,edm,0.894,0.694,0.191,0.000191,0.000419,0.337,0.553,153000,2019,10
Bam Bam,58,edm,0.846,0.891,0.217,0.0524,0.0665,0.241,0.565,155650,2019,10
KNAS - BROHUG Remix,51,edm,0.808,0.752,0.0759,0.0111,0.927,0.0507,0.469,201120,2019,8
Work,42,edm,0.903,0.936,0.0863,0.00761,0.0289,0.0188,0.762,217734,2019,7
Find You,1,edm,0.73,0.811,0.108,0.0232,0.000796,0.0997,0.163,172500,2019,7
Teardrops,36,edm,0.563,0.942,0.165,0.00322,0.149,0.117,0.314,184762,2019,10
I Can Handle It (feat. Liz Hill) - Gianni Bini & Fabio Vela Old School Mix,26,edm,0.811,0.856,0.0887,0.013,0.933,0.566,0.421,224061,2019,5
Ritual - Benny Benassi & BB Team Remix,56,edm,0.721,0.783,0.0595,0.0133,2.58e-06,0.155,0.291,185765,2019,8
Alone,40,edm,0.716,0.906,0.0301,0.00795,0.066,0.194,0.357,157500,2019,9
Trampoline (feat. AMY MIYÚ),39,edm,0.802,0.929,0.0659,0.00178,0.575,0.0845,0.484,215931,2019,7
Stay,34,edm,0.656,0.762,0.0276,0.283,2.16e-05,0.199,0.664,163425,2019,11
Again - Radio Edit,34,edm,0.736,0.86,0.129,0.000466,0.298,0.281,0.413,173678,2019,10
Stay,48,edm,0.686,0.95,0.0449,0.0188,0.0497,0.065,0.591,194916,2019,8
The Weekend,48,edm,0.805,0.665,0.0433,0.663,1.3e-06,0.135,0.77,139048,2019,10
Tell Me Why,61,edm,0.561,0.909,0.0391,0.00527,0.000205,0.351,0.195,161951,2019,8
After Hours,68,edm,0.748,0.84,0.054,0.0225,5.41e-06,0.139,0.68,164976,2019,6
Tonight - VIZE Remix,47,edm,0.659,0.889,0.277,0.132,0.000185,0.0817,0.439,158100,2019,4
House Music,46,edm,0.886,0.861,0.128,0.0176,0.000631,0.335,0.751,224816,2019,8
This Song,31,edm,0.802,0.634,0.116,0.362,2.74e-05,0.0802,0.884,183145,2019,7
Let Me Love You - DAZZ Remix,60,edm,0.406,0.88,0.0712,0.0183,0.0,0.0733,0.383,160749,2019,4
Rising Up - Rockefeller Remix,38,edm,0.703,0.898,0.298,0.0154,0.00019,0.547,0.799,167670,2019,6
Wish You Well - Benny Benassi Remix,16,edm,0.588,0.83,0.0521,0.0074,0.0,0.146,0.585,192000,2019,7
Jumbo,36,edm,0.79,0.607,0.0586,0.0198,0.876,0.0856,0.0841,350323,2019,5
I Know,62,edm,0.6,0.873,0.0795,0.0009,0.00102,0.156,0.295,146448,2019,9
Neptune,54,edm,0.821,0.878,0.0485,0.000914,0.914,0.0474,0.781,168024,2019,9
La La Love,55,edm,0.891,0.794,0.0526,0.383,0.000199,0.081,0.729,181475,2019,9
I Can't,31,edm,0.729,0.715,0.042,0.037,0.00052,0.506,0.241,238341,2019,4
Oh Yes (Rockin' With The Best),63,edm,0.79,0.949,0.103,0.133,0.0,0.339,0.602,159162,2019,4
I'm Not Alone - CamelPhat Remix,58,edm,0.575,0.969,0.0425,0.0105,0.683,0.118,0.0368,244146,2019,4
Can't Be Without,36,edm,0.779,0.896,0.0886,0.00084,0.0177,0.0376,0.298,187424,2019,5
La Isla Bonita - Mike La Funk Remix,39,edm,0.542,0.941,0.122,0.107,4.95e-05,0.331,0.578,198875,2019,6
Always There,29,edm,0.655,0.682,0.149,0.0242,0.0,0.203,0.257,172258,2019,8
Never Change,72,edm,0.553,0.954,0.0575,0.00377,0.0429,0.408,0.236,170476,2019,9
Overdose,19,edm,0.754,0.434,0.135,0.0746,0.768,0.104,0.278,151181,2019,1
Spell on Me,17,edm,0.734,0.57,0.117,0.00029,0.0446,0.139,0.704,256100,2019,1
The Activist,18,edm,0.688,0.925,0.137,0.0556,0.0262,0.0933,0.738,166875,2019,1
Carousel,16,edm,0.818,0.762,0.127,0.00118,0.869,0.0837,0.647,166874,2019,1
Overdue,16,edm,0.76,0.655,0.0504,0.413,0.694,0.103,0.408,168750,2019,1
Don't Play,14,edm,0.708,0.95,0.074,0.014,0.334,0.0596,0.425,185664,2019,1
Surrender,17,edm,0.679,0.853,0.0412,0.00492,0.51,0.0492,0.783,148000,2019,1
Nakamoto,15,edm,0.748,0.914,0.11,0.0578,0.503,0.368,0.452,130000,2019,1
X Ray,15,edm,0.768,0.982,0.154,0.0321,0.529,0.192,0.361,168960,2019,1
All Mine,17,edm,0.689,0.92,0.0738,0.00911,0.704,0.109,0.787,208250,2019,1
Pumpkin Soup,19,edm,0.744,0.88,0.163,0.0303,0.715,0.181,0.857,202500,2019,1
Go Home,0,edm,0.641,0.752,0.0427,0.000834,0.696,0.109,0.419,156190,2019,2
Back to Bass,19,edm,0.807,0.797,0.0708,0.00714,0.942,0.128,0.668,120000,2019,3
Granite,19,edm,0.859,0.646,0.11,0.0296,0.897,0.121,0.352,166299,2019,3
Inception,18,edm,0.673,0.924,0.0476,0.00592,0.716,0.112,0.34,148837,2019,3
Mind Palace,17,edm,0.739,0.784,0.0674,0.012,0.818,0.223,0.795,154961,2019,3
Someone Like You,17,edm,0.732,0.915,0.0504,0.00742,0.831,0.0289,0.761,152889,2019,3
Transformation,20,edm,0.729,0.865,0.0416,4.5e-05,0.879,0.0832,0.687,150000,2019,3
1.Casino of Tricks,17,edm,0.614,0.836,0.0446,0.00349,0.804,0.115,0.427,192756,2019,3
Riot of Scruitiny,14,edm,0.345,0.949,0.0824,0.000417,0.912,0.341,0.244,186524,2019,3
Can't Stop the Ocean,19,edm,0.706,0.789,0.198,0.00349,0.15,0.0372,0.572,121417,2019,3
One Night of Karma,20,edm,0.872,0.743,0.115,0.0145,0.377,0.0655,0.901,120945,2019,3
Magnun,20,edm,0.674,0.89,0.413,0.252,0.873,0.622,0.84,122813,2019,4
Neon Lights,19,edm,0.591,0.813,0.0322,0.00471,0.671,0.0257,0.796,219141,2019,4
Feeling Awake,16,edm,0.662,0.927,0.302,0.0898,0.731,0.651,0.41,125742,2019,4
FTZ,15,edm,0.637,0.778,0.0471,0.0498,0.836,0.231,0.475,153750,2019,4
All I Need,17,edm,0.71,0.905,0.0463,0.0205,0.883,0.451,0.878,124724,2019,4
Blaze of Glory,19,edm,0.452,0.962,0.0508,0.0221,0.91,0.159,0.892,123750,2019,4
We Are the Beat,19,edm,0.683,0.728,0.0402,0.31,0.826,0.0742,0.966,136875,2019,4
Battle Party,22,edm,0.672,0.815,0.0581,0.0203,0.794,0.0742,0.906,132000,2019,5
Blackout,22,edm,0.738,0.901,0.0557,0.00141,0.838,0.0548,0.733,144000,2019,5
Waves,22,edm,0.547,0.897,0.0461,0.0518,0.881,0.122,0.183,172800,2019,5
Flow,22,edm,0.441,0.936,0.102,0.0209,0.649,0.081,0.288,165100,2019,5
New Sensation,15,edm,0.784,0.724,0.0444,0.0534,0.892,0.108,0.237,134400,2019,6
Headshoot,14,edm,0.619,0.883,0.0645,0.000816,0.821,0.113,0.654,135000,2019,6
Smack That,46,edm,0.835,0.819,0.0308,0.195,0.000603,0.336,0.914,186593,2019,1
Left Right,58,edm,0.709,0.982,0.0666,0.000373,0.353,0.285,0.192,155827,2019,10
Future Noise,47,edm,0.481,0.799,0.0683,0.00404,0.888,0.44,0.415,203906,2019,12
Milk Man 2019,45,edm,0.64,0.905,0.0565,0.000855,0.947,0.319,0.533,170684,2019,12
Belong With You,39,edm,0.51,0.819,0.134,0.0793,0.0,0.455,0.482,187734,2019,12
Guilty,53,edm,0.557,0.939,0.0649,0.00789,0.00237,0.0909,0.368,189365,2019,12
People Are Strange - Festival Mix,51,edm,0.636,0.912,0.091,0.00222,0.0269,0.598,0.0765,195469,2019,11
Activate,31,edm,0.641,0.874,0.0746,0.136,2.44e-06,0.199,0.14,177187,2019,12
Where I Wanna Be,34,edm,0.51,0.937,0.0929,0.0147,1.5e-06,0.257,0.449,176719,2019,12
With Or Without You - Jac & Harri Remix,42,edm,0.446,0.899,0.0868,0.0231,0.000878,0.237,0.301,189727,2019,11
Fusion,38,edm,0.447,0.782,0.169,0.0191,0.245,0.471,0.0364,172091,2019,11
Forever,37,edm,0.564,0.856,0.0632,0.233,8.46e-06,0.085,0.491,204489,2019,11
Bomb Bae (Tiësto Remix),45,edm,0.89,0.683,0.0698,0.00707,0.000127,0.0754,0.756,252923,2019,12
I Need Nothing,31,edm,0.496,0.801,0.156,0.0129,0.0,0.1,0.365,163259,2019,11
Forever One,38,edm,0.331,0.861,0.16,0.00675,0.00145,0.0876,0.126,195652,2019,11
Table Flipping Machine,38,edm,0.646,0.904,0.0538,0.000565,0.745,0.0947,0.364,177209,2019,11
With Or Without You - Kage Remix,32,edm,0.776,0.801,0.157,0.296,0.102,0.155,0.663,204194,2019,12
Deep In My Soul,55,edm,0.575,0.944,0.0394,0.00393,0.765,0.0814,0.442,144833,2019,10
Just Like This,34,edm,0.666,0.934,0.0893,0.0021,0.196,0.369,0.181,144762,2019,11
Belong,24,edm,0.742,0.849,0.0925,0.00313,0.854,0.111,0.163,170919,2019,11
With Or Without You,39,edm,0.417,0.93,0.0488,0.00419,0.171,0.454,0.0998,177500,2019,9
Let It Sound,32,edm,0.604,0.944,0.0638,0.00175,0.512,0.146,0.15,154762,2019,10
Tecno,37,edm,0.685,0.977,0.149,0.000855,0.213,0.319,0.255,187200,2019,11
Deadly Escape,32,edm,0.502,0.91,0.039,0.00107,0.701,0.315,0.296,164889,2019,12
